case_id,experiment,scenario,dataset,algorithm,value_quantifier,method_variant,reference_group,seed,artificial_low_count,interaction_order,equivalent_mc_paths,feature_subset_count,feature_subset_seed,contribution_threshold,threshold_mode,relative_threshold_factor,effective_contribution_threshold,runtime_seconds,mode,high_group_count,low_group_count,group_checks,triggered_coalition_audits,coalition_evaluation_requests,unique_value_evaluations,actual_value_function_calls,total_marginal_samples,marginal_sample_reduction_vs_mc,request_reduction_vs_mc,known_low_capture_ratio,candidate_low_screening_ratio,reference_case_id,reference_algorithm,all_nmae,all_rmse,spearman,high_nmae,high_rmse,high_recall,high_precision,low_recall,low_precision,tail_total_abs_error,true_high_count,true_low_count,mean_true_high_samples,mean_true_low_samples,low_to_high_sampling_ratio,artificial_reference_low_rate,verified_artificial_low_recall,max_estimated_certified_low_contribution
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed23__kernel_shap__b120__816fb99f2ea4,l2_hidden_interaction_safety,synergy_tail2,synthetic,kernel_shap,dataset_default,default,synergy_tail2_low16_order2,23,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.03459830000065267,,,,,,2282,1965,1965,,,-0.0008771929824560321,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.001399289004997937,0.0018400543881133334,0.6457812245075177,0.0025007117799270466,0.0030216154569751527,1.0,1.0,1.0,1.0,0.0027734065815162856,5,14,,,,1.0,1.0,0.011388691858245096
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed23__mc__b120__d5e936534433,l2_hidden_interaction_safety,synergy_tail2,synthetic,mc,dataset_default,default,synergy_tail2_low16_order2,23,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.011256199999479577,,,,,,2280,1877,1877,2280,0.0,0.0,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.0006315789473684734,0.0019466570535691542,0.8498670473292086,0.002400000000000177,0.0037947331922020626,1.0,1.0,1.0,1.0,1.1102230246251565e-16,5,14,120.0,120.0,1.0,1.0,1.0,0.00928571428571439
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed23__stratified__b120__b7a092995996,l2_hidden_interaction_safety,synergy_tail2,synthetic,stratified,dataset_default,default,synergy_tail2_low16_order2,23,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.014397999999346212,,,,,,2282,1817,1817,1140,0.5,-0.0008771929824560321,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.0007866800759861369,0.001536288131085086,0.8322155148109451,0.0027685774946921413,0.0029918682982093547,1.0,1.0,1.0,1.0,0.0011040339702758917,5,14,60.0,60.0,1.0,1.0,1.0,0.00936457385501991
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed23__tmc__b120__c0377280defb,l2_hidden_interaction_safety,synergy_tail2,synthetic,tmc,dataset_default,default,synergy_tail2_low16_order2,23,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.010203800000454066,,,,,,2197,1877,1877,2195,0.037280701754385914,0.03640350877192977,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.001200281929545975,0.0021169785715359,0.8099756135165364,0.0034090296294075908,0.0040529394876777595,1.0,1.0,1.0,1.0,0.005760208514335563,5,14,120.0,113.92857142857143,0.949404761904762,1.0,1.0,0.00919140777135323
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed42__antithetic_mc__b120__13b78b28c0e4,l2_hidden_interaction_safety,synergy_tail2,synthetic,antithetic_mc,dataset_default,default,synergy_tail2_low16_order2,42,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.010231000000203494,,,,,,2280,1862,1862,2280,0.0,0.0,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,6.044141795245507e-17,1.3959490164613606e-16,0.8538551830172263,1.9706458687096528e-16,2.679886707049386e-16,1.0,1.0,1.0,1.0,5.551115123125783e-17,5,14,120.0,120.0,1.0,1.0,1.0,0.0092857142857145
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed42__dtg_shapley__b120__772e8cea7ff8,l2_hidden_interaction_safety,synergy_tail2,synthetic,dtg_shapley,dataset_default,default,synergy_tail2_low16_order2,42,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.021009600000979844,adaptive_probability_sampling,5,14,29,0,1706,1208,1208,870,0.618421052631579,0.25263157894736843,1.0,1.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.0025691238835867437,0.0031632234619364237,0.6460646483633871,0.0037767238363703493,0.004440844773516887,1.0,1.0,1.0,1.0,0.01888361918185283,5,14,120.0,19.285714285714285,0.1607142857142857,1.0,1.0,0.011544402580153903
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed42__kernel_shap__b120__3dfb60029fa7,l2_hidden_interaction_safety,synergy_tail2,synthetic,kernel_shap,dataset_default,default,synergy_tail2_low16_order2,42,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.03485439999894879,,,,,,2282,1973,1973,,,-0.0008771929824560321,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.0012466849246804263,0.0015202945989112589,0.6606756843808377,0.0015298157707802809,0.0015866945156220815,1.0,1.0,1.0,1.0,0.0008740201817007964,5,14,,,,1.0,1.0,0.012914795524730918
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed42__mc__b120__ed70760a328d,l2_hidden_interaction_safety,synergy_tail2,synthetic,mc,dataset_default,default,synergy_tail2_low16_order2,42,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.01209489999928337,,,,,,2280,1856,1856,2280,0.0,0.0,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.00010526315789478515,0.00032444284226152646,0.8393720596645176,0.00040000000000014053,0.0006324555320336786,1.0,1.0,1.0,1.0,0.0,5,14,120.0,120.0,1.0,1.0,1.0,0.009285714285714498
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed42__stratified__b120__8e9fc7d997a8,l2_hidden_interaction_safety,synergy_tail2,synthetic,stratified,dataset_default,default,synergy_tail2_low16_order2,42,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.014814899999691988,,,,,,2282,1829,1829,1140,0.5,-0.0008771929824560321,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.0017890219110006276,0.0034752609989701405,0.6379202792323393,0.006296137339055807,0.0067678810924657355,1.0,1.0,1.0,1.0,0.002510729613732887,5,14,60.0,60.0,1.0,1.0,1.0,0.009465052115266694
l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed42__tmc__b120__927968009aad,l2_hidden_interaction_safety,synergy_tail2,synthetic,tmc,dataset_default,default,synergy_tail2_low16_order2,42,16,2,120,0,11,0.04,relative,0.5,0.02631578947368421,0.009613000000172178,,,,,,2207,1856,1856,2205,0.03289473684210531,0.03201754385964917,0.0,0.0,l2_hidden_interaction_safety__synergy_tail2__synthetic__low16__seed11__analytic_reference__b0__09082eaf35d0,analytic_reference,0.0006035970032850163,0.0007764091895007833,0.8248766103486408,0.0012779524023348366,0.001353180426810177,1.0,1.0,1.0,1.0,0.005078581050741132,5,14,120.0,114.64285714285714,0.9553571428571428,1.0,1.0,0.00918425385421354
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,l2_hidden_interaction_safety,synergy_tail3,synthetic,analytic_reference,dataset_default,default,synergy_tail3_low16_order3,11,16,3,0,0,11,0.04,relative,0.5,0.02631578947368421,0.00016219999997701962,analytic_reference,,,,,0,0,0,,,,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6,13,,,,1.0,1.0,0.00538461538461538
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__antithetic_mc__b120__23757d293772,l2_hidden_interaction_safety,synergy_tail3,synthetic,antithetic_mc,dataset_default,default,synergy_tail3_low16_order3,11,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.009950100000423845,,,,,,2280,1874,1874,2280,0.0,0.0,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0009473684210527617,0.0027096319423785048,0.7119165773393699,0.003000000000000123,0.004821825380496482,1.0,1.0,1.0,1.0,1.096345236817342e-15,6,13,120.0,120.0,1.0,1.0,1.0,0.0053846153846154625
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__dtg_shapley__b120__49dcf9de6898,l2_hidden_interaction_safety,synergy_tail3,synthetic,dtg_shapley,dataset_default,default,synergy_tail3_low16_order3,11,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.02129839999906835,adaptive_probability_sampling,6,13,29,0,1938,1345,1345,986,0.5675438596491228,0.15087719298245617,1.0,1.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.002243583717544705,0.003192977671112619,0.7314263600143482,0.003948709678739926,0.0049429714231585585,1.0,1.0,1.0,1.0,0.006152879014640872,6,13,119.0,20.923076923076923,0.17582417582417584,1.0,1.0,0.010182817341094913
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__kernel_shap__b120__3641c597a8eb,l2_hidden_interaction_safety,synergy_tail3,synthetic,kernel_shap,dataset_default,default,synergy_tail3_low16_order3,11,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.03706390000115789,,,,,,2282,1978,1978,,,-0.0008771929824560321,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0026763392837537104,0.003055032076651681,0.8634894527947167,0.001844855874020129,0.0021018981017090622,1.0,1.0,1.0,1.0,0.00010968645317115111,6,13,,,,1.0,1.0,0.011165865170338936
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__mc__b120__9890f76b7aed,l2_hidden_interaction_safety,synergy_tail3,synthetic,mc,dataset_default,default,synergy_tail3_low16_order3,11,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.012030800000502495,,,,,,2280,1864,1864,2280,0.0,0.0,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0006315789473685337,0.0017546929555968067,0.7751357424826265,0.0020000000000000885,0.0031224989991992013,1.0,1.0,1.0,1.0,1.0130785099704553e-15,6,13,120.0,120.0,1.0,1.0,1.0,0.005384615384615359
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__stratified__b120__e3a0935d3b5a,l2_hidden_interaction_safety,synergy_tail3,synthetic,stratified,dataset_default,default,synergy_tail3_low16_order3,11,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.015394600000945502,,,,,,2282,1821,1821,1140,0.5,-0.0008771929824560321,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0011554874712768712,0.0022042360523466097,0.7075005701375509,0.003513513513513511,0.003921220586160186,1.0,1.0,1.0,1.0,0.0008731808731794743,6,13,60.0,60.0,1.0,1.0,1.0,0.005317447625140243
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__tmc__b120__61495121b7d4,l2_hidden_interaction_safety,synergy_tail3,synthetic,tmc,dataset_default,default,synergy_tail3_low16_order3,11,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.010192400000960333,,,,,,2199,1864,1864,2197,0.03640350877192977,0.03552631578947374,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0009762878683463057,0.001821510332793469,0.7050137414582746,0.0025121445897862637,0.003212305006599041,1.0,1.0,1.0,1.0,0.0034766019598622133,6,13,120.0,113.61538461538461,0.9467948717948718,1.0,1.0,0.005269625978805759
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed23__antithetic_mc__b120__621405332875,l2_hidden_interaction_safety,synergy_tail3,synthetic,antithetic_mc,dataset_default,default,synergy_tail3_low16_order3,23,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.00942390000091109,,,,,,2280,1864,1864,2280,0.0,0.0,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.00031578947368433077,0.000842927230423528,0.7119165773393699,0.0010000000000000935,0.0015000000000000059,1.0,1.0,1.0,1.0,1.124100812432971e-15,6,13,120.0,120.0,1.0,1.0,1.0,0.005384615384615466
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed23__dtg_shapley__b120__0bece70a4103,l2_hidden_interaction_safety,synergy_tail3,synthetic,dtg_shapley,dataset_default,default,synergy_tail3_low16_order3,23,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.021846400000868016,adaptive_probability_sampling,6,13,29,0,1922,1373,1373,978,0.5710526315789474,0.1578947368421053,1.0,1.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0014044415274833875,0.0019003486863630498,0.744632669292385,0.002173001183029531,0.0028406335344757653,1.0,1.0,1.0,1.0,0.004256020923409792,6,13,119.0,20.307692307692307,0.17065287653522948,1.0,1.0,0.00752572131492381
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed23__kernel_shap__b120__21d389aa161e,l2_hidden_interaction_safety,synergy_tail3,synthetic,kernel_shap,dataset_default,default,synergy_tail3_low16_order3,23,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.03429189999951632,,,,,,2282,1965,1965,,,-0.0008771929824560321,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0027020019520084316,0.0033951072817186485,0.8502831435166798,0.003849209760818545,0.004308368460999892,1.0,1.0,1.0,1.0,0.011631452698030939,6,13,,,,1.0,1.0,0.012322348336632457
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed23__mc__b120__5ca2e98a220e,l2_hidden_interaction_safety,synergy_tail3,synthetic,mc,dataset_default,default,synergy_tail3_low16_order3,23,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.011539900000570924,,,,,,2280,1877,1877,2280,0.0,0.0,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0014210526315790782,0.0038627778387552852,0.7226618666352544,0.0045000000000001315,0.006873863542433761,1.0,1.0,1.0,1.0,1.1657341758564144e-15,6,13,120.0,120.0,1.0,1.0,1.0,0.005384615384615472
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed23__stratified__b120__3063e440e233,l2_hidden_interaction_safety,synergy_tail3,synthetic,stratified,dataset_default,default,synergy_tail3_low16_order3,23,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.014442699999563047,,,,,,2282,1817,1817,1140,0.5,-0.0008771929824560321,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0015279073596399307,0.0030312174500329806,0.8661527885617378,0.0047288842544317,0.0053935780985172824,1.0,1.0,1.0,1.0,0.000656934306568463,6,13,60.0,60.0,1.0,1.0,1.0,0.005334081976417724
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed23__tmc__b120__90937d4ba1bf,l2_hidden_interaction_safety,synergy_tail3,synthetic,tmc,dataset_default,default,synergy_tail3_low16_order3,23,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.009207200000673765,,,,,,2203,1877,1877,2201,0.034649122807017596,0.03377192982456145,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0017294302034911691,0.003901915112688949,0.7188508985089962,0.0049251191724510165,0.00693078970180845,1.0,1.0,1.0,1.0,0.0033084588316261154,6,13,120.0,113.92307692307692,0.9493589743589743,1.0,1.0,0.005313708209228838
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed42__antithetic_mc__b120__80ad0d4a8bb0,l2_hidden_interaction_safety,synergy_tail3,synthetic,antithetic_mc,dataset_default,default,synergy_tail3_low16_order3,42,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.01024429999961285,,,,,,2280,1862,1862,2280,0.0,0.0,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0004736842105264387,0.0012875926129184265,0.7106464307838488,0.0015000000000001078,0.0022912878474779168,1.0,1.0,1.0,1.0,1.1657341758564144e-15,6,13,120.0,120.0,1.0,1.0,1.0,0.005384615384615465
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed42__dtg_shapley__b120__379566fc9118,l2_hidden_interaction_safety,synergy_tail3,synthetic,dtg_shapley,dataset_default,default,synergy_tail3_low16_order3,42,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.021730499998739106,adaptive_probability_sampling,7,12,29,0,1866,1300,1300,950,0.5833333333333333,0.1824561403508772,0.9230769230769231,0.9230769230769231,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0016924262955704374,0.0024411782782785708,0.7449594775895729,0.0025469344689123033,0.0035532564709577492,1.0,0.8571428571428571,0.9230769230769231,1.0,0.0058624482820039125,6,13,119.0,18.153846153846153,0.15255332902391724,1.0,0.9230769230769231,0.007566789809426322
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed42__kernel_shap__b120__8b45d7b3a21b,l2_hidden_interaction_safety,synergy_tail3,synthetic,kernel_shap,dataset_default,default,synergy_tail3_low16_order3,42,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.03498030000082508,,,,,,2282,1973,1973,,,-0.0008771929824560321,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0024975982608155195,0.0037925862517420106,0.8238705249606061,0.004694351431819816,0.0060112198640473475,1.0,1.0,1.0,1.0,0.015149397425963218,6,13,,,,1.0,1.0,0.006239521581352043
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed42__mc__b120__960be8b96fa7,l2_hidden_interaction_safety,synergy_tail3,synthetic,mc,dataset_default,default,synergy_tail3_low16_order3,42,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.012516900000264286,,,,,,2280,1856,1856,2280,0.0,0.0,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0020526315789474742,0.005484427715671075,0.7193544723124233,0.006500000000000043,0.009759610647971567,1.0,1.0,1.0,1.0,1.124100812432971e-15,6,13,120.0,120.0,1.0,1.0,1.0,0.005384615384615465
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed42__stratified__b120__eed7296d0ea8,l2_hidden_interaction_safety,synergy_tail3,synthetic,stratified,dataset_default,default,synergy_tail3_low16_order3,42,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.014486199999737437,,,,,,2282,1829,1829,1140,0.5,-0.0008771929824560321,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.0009232827832293195,0.0018405519861821173,0.8673017867965747,0.0028495762711864547,0.003274898822149696,1.0,1.0,1.0,1.0,0.00044491525423837053,6,13,60.0,60.0,1.0,1.0,1.0,0.00541883963494131
l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed42__tmc__b120__e5c169f81281,l2_hidden_interaction_safety,synergy_tail3,synthetic,tmc,dataset_default,default,synergy_tail3_low16_order3,42,16,3,120,0,11,0.04,relative,0.5,0.02631578947368421,0.014319300000352086,,,,,,2210,1856,1856,2208,0.03157894736842104,0.030701754385964897,0.0,0.0,l2_hidden_interaction_safety__synergy_tail3__synthetic__low16__seed11__analytic_reference__b0__3ee80e326049,analytic_reference,0.002356114085182033,0.005516895780096769,0.7188508985089962,0.006958635591912292,0.00981026158085199,1.0,1.0,1.0,1.0,0.003014354066984859,6,13,120.0,114.46153846153847,0.9538461538461539,1.0,1.0,0.005312033750064279
l3_public_injected_tail__public_tail__iris__low8__seed11__antithetic_mc__b100__afca640bc4ab,l3_public_injected_tail,public_tail,iris,antithetic_mc,mutual_information,default,,11,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,1.271496199999092,,,,,,1200,736,736,1200,0.0,0.0,,0.0,l3_public_injected_tail__public_tail__iris__low8__seed11__exact__b0__686b3bbfd32b,exact,0.0023983549781446383,0.004747770755612554,0.9572537079346215,0.0069949845766222665,0.008213638222202226,1.0,1.0,1.0,1.0,0.0008003214312465954,4,8,100.0,100.0,1.0,1.0,1.0,0.015131617947550845
l3_public_injected_tail__public_tail__iris__low8__seed11__dtg_shapley__b100__e742de290c88,l3_public_injected_tail,public_tail,iris,dtg_shapley,mutual_information,default,,11,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,1.17917800000032,mixed_adaptive_and_natural_fallback,4,8,24,2,1122,656,656,756,0.37,0.06666666666666665,,1.0,l3_public_injected_tail__public_tail__iris__low8__seed11__exact__b0__686b3bbfd32b,exact,0.00538636665626958,0.011127267919009708,0.9489297626482335,0.014412041132897728,0.01895361220769617,1.0,1.0,1.0,1.0,0.006988235343643826,4,8,100.0,44.5,0.445,1.0,1.0,0.008943704035153282
l3_public_injected_tail__public_tail__iris__low8__seed11__exact__b0__686b3bbfd32b,l3_public_injected_tail,public_tail,iris,exact,mutual_information,default,,11,8,0,0,0,11,0.04,relative,0.5,0.041666666666666664,6.366791700000249,,,,,,0,4096,4096,,,,,0.0,l3_public_injected_tail__public_tail__iris__low8__seed11__exact__b0__686b3bbfd32b,exact,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,8,,,,1.0,1.0,0.01593193937879722
l3_public_injected_tail__public_tail__iris__low8__seed11__kernel_shap__b100__669e6e0daabd,l3_public_injected_tail,public_tail,iris,kernel_shap,mutual_information,default,,11,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,1.1863092000003235,,,,,,1202,809,809,,,-0.0016666666666667052,,0.0,l3_public_injected_tail__public_tail__iris__low8__seed11__exact__b0__686b3bbfd32b,exact,0.015263669107868146,0.021405386488653047,0.8577796647025723,0.0255509920329422,0.03226371660481374,1.0,1.0,1.0,1.0,0.03962902544814667,4,8,,,,1.0,1.0,0.01792225150707537
l3_public_injected_tail__public_tail__iris__low8__seed11__mc__b100__9953ee656515,l3_public_injected_tail,public_tail,iris,mc,mutual_information,default,,11,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,1.0410539000004064,,,,,,1200,751,751,1200,0.0,0.0,,0.0,l3_public_injected_tail__public_tail__iris__low8__seed11__exact__b0__686b3bbfd32b,exact,0.011366723984014246,0.02552500385236789,1.0,0.033843774461845694,0.044207629503268654,1.0,1.0,1.0,1.0,0.0010255899607881647,4,8,100.0,100.0,1.0,1.0,1.0,0.014906349418009054
l3_public_injected_tail__public_tail__iris__low8__seed11__stratified__b100__4dc0f519f6f2,l3_public_injected_tail,public_tail,iris,stratified,mutual_information,default,,11,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.9666902999997546,,,,,,1202,726,726,600,0.5,-0.0016666666666667052,,0.0,l3_public_injected_tail__public_tail__iris__low8__seed11__exact__b0__686b3bbfd32b,exact,0.006106606232852192,0.011731656372654192,0.9489297626482335,0.01753954985769792,0.02025981258259942,1.0,1.0,1.0,1.0,0.0031210753634344016,4,8,50.0,50.0,1.0,1.0,1.0,0.012810864015362706
l3_public_injected_tail__public_tail__iris__low8__seed11__tmc__b100__eeebf5355699,l3_public_injected_tail,public_tail,iris,tmc,mutual_information,default,,11,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.9262466000000131,,,,,,890,651,651,888,0.26,0.2583333333333333,,0.0,l3_public_injected_tail__public_tail__iris__low8__seed11__exact__b0__686b3bbfd32b,exact,0.011359935748958362,0.02541459600539,0.9572537079346215,0.033722219574052824,0.044013561484803045,1.0,1.0,1.0,1.0,0.0014303506912888338,4,8,87.75,67.125,0.7649572649572649,1.0,1.0,0.014501588687508274
l3_public_injected_tail__public_tail__iris__low8__seed23__antithetic_mc__b100__b37b128ae21c,l3_public_injected_tail,public_tail,iris,antithetic_mc,mutual_information,default,,23,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,1.390279900000678,,,,,,1200,766,766,1200,0.0,0.0,,0.0,l3_public_injected_tail__public_tail__iris__low8__seed23__exact__b0__69cd47a97ea5,exact,0.0026668928932719288,0.004742869100096878,0.9572537079346215,0.007434838483421531,0.008136566929027231,1.0,1.0,1.0,1.0,0.002263360785577019,4,8,100.0,100.0,1.0,1.0,1.0,0.012062109865852107
l3_public_injected_tail__public_tail__iris__low8__seed23__dtg_shapley__b100__c97c353b3a20,l3_public_injected_tail,public_tail,iris,dtg_shapley,mutual_information,default,,23,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,0.9139497000014671,mixed_adaptive_and_natural_fallback,12,0,24,3,1122,668,668,734,0.3883333333333333,0.06666666666666665,,0.0,l3_public_injected_tail__public_tail__iris__low8__seed23__exact__b0__69cd47a97ea5,exact,0.002133021932099346,0.004274769142835218,0.9489297626482335,0.005925344957671781,0.007343249140660663,1.0,0.3333333333333333,0.0,0.0,0.0018948833545050312,4,8,100.0,41.75,0.4175,1.0,0.0,
l3_public_injected_tail__public_tail__iris__low8__seed23__exact__b0__69cd47a97ea5,l3_public_injected_tail,public_tail,iris,exact,mutual_information,default,,23,8,0,0,0,11,0.04,relative,0.5,0.041666666666666664,8.853121899999678,,,,,,0,4096,4096,,,,,0.0,l3_public_injected_tail__public_tail__iris__low8__seed23__exact__b0__69cd47a97ea5,exact,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,8,,,,1.0,1.0,0.014325470651428904
l3_public_injected_tail__public_tail__iris__low8__seed23__kernel_shap__b100__61b8d38c69c6,l3_public_injected_tail,public_tail,iris,kernel_shap,mutual_information,default,,23,8,0,100,0,11,0.04,relative,0.5,0.041666666666666664,1.1757234999986395,,,,,,1202,807,807,,,-0.0016666666666667052,,0.0,l3_public_injected_tail__public_tail__iris__low8__seed23__exact__b0__69cd47a97ea5,exact,0.020699438136680532,0.02282297597689384,0.8845623873486662,0.017944799701676305,0.019253874743195957,1.0,0.8,0.875,1.0,0.012537873970772901,4,8,,,,1.0,0.875,0.03874048391787488
