experiment,scenario,dataset,algorithm,value_quantifier,artificial_low_count,interaction_order,equivalent_mc_paths,contribution_threshold,threshold_mode,relative_threshold_factor,effective_contribution_threshold,feature_subset_count,feature_subset_seed,replicates,runtime_seconds_mean,runtime_seconds_std,coalition_evaluation_requests_mean,coalition_evaluation_requests_std,unique_value_evaluations_mean,unique_value_evaluations_std,actual_value_function_calls_mean,actual_value_function_calls_std,total_marginal_samples_mean,total_marginal_samples_std,marginal_sample_reduction_vs_mc_mean,marginal_sample_reduction_vs_mc_std,request_reduction_vs_mc_mean,request_reduction_vs_mc_std,all_nmae_mean,all_nmae_std,all_rmse_mean,all_rmse_std,spearman_mean,spearman_std,high_nmae_mean,high_nmae_std,high_rmse_mean,high_rmse_std,high_recall_mean,high_recall_std,high_precision_mean,high_precision_std,low_recall_mean,low_recall_std,low_precision_mean,low_precision_std,tail_total_abs_error_mean,tail_total_abs_error_std,known_low_capture_ratio_mean,known_low_capture_ratio_std,candidate_low_screening_ratio_mean,candidate_low_screening_ratio_std,artificial_reference_low_rate_mean,artificial_reference_low_rate_std,verified_artificial_low_recall_mean,verified_artificial_low_recall_std,mean_true_high_samples_mean,mean_true_high_samples_std,mean_true_low_samples_mean,mean_true_low_samples_std,low_to_high_sampling_ratio_mean,low_to_high_sampling_ratio_std,max_estimated_certified_low_contribution_mean,max_estimated_certified_low_contribution_std,high_group_count_mean,high_group_count_std,low_group_count_mean,low_group_count_std,group_checks_mean,group_checks_std,triggered_coalition_audits_mean,triggered_coalition_audits_std,focused_selection_rate,adaptive_sampling_rate
structured_text_public,documented_or_natural_low_tail,spambase,mc_reference,mutual_information,0,0,600,0.04,relative,0.5,0.008771929824561403,57,42,1,1139.4203571000253,0.0,34200.0,0.0,32310.0,0.0,32310.0,0.0,34200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.008641392821153207,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,mc_reference,dataset_default,0,0,600,0.04,relative,0.5,0.008771929824561403,57,42,1,15.676432200009003,0.0,34200.0,0.0,32310.0,0.0,32310.0,0.0,34200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,600.0,0.0,600.0,0.0,1.0,0.0,0.0066710494223893935,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.008771929824561403,57,42,1,0.7362510999664664,0.0,59.0,0.0,59.0,0.0,59.0,0.0,,0.0,,0.0,,0.0,0.0048929190937085105,0.0,0.008075002339936029,0.0,0.9516085610445552,0.0,0.008067068236715123,0.0,0.010530724851072473,0.0,0.9696969696969697,0.0,1.0,0.0,1.0,0.0,0.96,0.0,0.012683136529786046,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.007508619440004854,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_public,documented_or_natural_low_tail,spambase,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.008771929824561403,57,42,1,0.05952039998373948,0.0,59.0,0.0,59.0,0.0,59.0,0.0,,0.0,,0.0,,0.0,0.08998751616250082,0.0,0.14861270496237813,0.0,0.10492663884775878,0.0,0.17198804815148516,0.0,0.22460027956737819,0.0,0.9333333333333333,0.0,0.4666666666666667,0.0,0.6190476190476191,0.0,0.9629629629629629,0.0,2.549467698990271,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.008455594161019146,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_value_audit,value_function_applicability_check,dexter,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.005,100,11,1,0.03522670001257211,0.0,102.0,0.0,102.0,0.0,102.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1.1102230246251565e-16,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_value_audit,value_function_applicability_check,dexter,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.005,100,11,1,0.25794730000779964,0.0,102.0,0.0,102.0,0.0,102.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_value_audit,value_function_applicability_check,dexter,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.01,50,11,1,0.0326084999833256,0.0,52.0,0.0,52.0,0.0,52.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0050506465392194345,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_value_audit,value_function_applicability_check,dexter,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.01,50,11,1,0.13305649999529123,0.0,52.0,0.0,52.0,0.0,52.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.005204739793020895,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_value_audit,value_function_applicability_check,dexter,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.01,50,23,1,0.033723499975167215,0.0,52.0,0.0,52.0,0.0,52.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_value_audit,value_function_applicability_check,dexter,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.005,100,23,1,0.034849399991799146,0.0,102.0,0.0,102.0,0.0,102.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.004202374362767478,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_value_audit,value_function_applicability_check,dexter,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.01,50,23,1,0.13813169999048114,0.0,52.0,0.0,52.0,0.0,52.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_value_audit,value_function_applicability_check,dexter,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.005,100,23,1,0.20023469999432564,0.0,102.0,0.0,102.0,0.0,102.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.00448639499316069,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_value_audit,value_function_applicability_check,dexter,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.005,100,42,1,0.03991479999967851,0.0,102.0,0.0,102.0,0.0,102.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_value_audit,value_function_applicability_check,dexter,value_audit,dataset_default,0,0,0,0.04,relative,0.5,0.01,50,42,1,0.028552300005685538,0.0,52.0,0.0,52.0,0.0,52.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0059326329987738555,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_value_audit,value_function_applicability_check,dexter,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.005,100,42,1,0.16267059999518096,0.0,102.0,0.0,102.0,0.0,102.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
structured_text_value_audit,value_function_applicability_check,dexter,value_audit,mutual_information,0,0,0,0.04,relative,0.5,0.01,50,42,1,0.17094799998449162,0.0,52.0,0.0,52.0,0.0,52.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.006778069777964778,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
